code,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
cylinder_bottle_s499,0.14791483,-0.06991304,0.42475376,0.21240799,-0.02217827,-0.016387152,0.041376762,0.024328608,0.21574785,0.5520717,0.30951357,0.01696245,0.087177575,0.23850468,0.14491227,0.33832505,0.02308575,0.19235118,0.40912864,0.25797662,0.16403085,-0.0857585,0.3882513,0.60349095,0.68578625,0.2674101,0.62431836,0.036899395,-0.13707371,0.59574187,0.5733332,0.2561943,0.18210672,0.23917648,0.024944328,0.064327456,0.23125403,0.12518454,0.7216033,0.43610996,0.23364471,0.10129212,-0.2770053,0.4292475,0.16953012,-0.012215756,0.27325958,0.17653419,0.38652658,0.37314522,0.3668447,0.22684741,0.28704295,0.098032326,-0.01792471,0.13092348,0.081032515,-0.19037786,-0.056544393,-0.012594683,0.5933911,0.026637573,0.36537337,0.2452521,0.32165834,0.1756238,0.45448503,0.7047191,-0.14809625,0.74242496,0.15709367,0.15493312,0.23922922,0.096932925,0.018382482,0.43084854,0.26465866,0.10215956,0.11462873,0.09884831,-0.04190064,0.16890007,0.31999466,0.14239281,0.591519,0.09823058,-0.31746912,0.19509086,0.28744388,0.031354707,0.32264972,0.23922509,-0.021721028,0.160923,0.006814784,-0.14318922,0.2182111,0.0017609634,0.32002318,0.22275443,0.10141862,-0.061279744,0.38335726,0.21140513,0.23957519,0.08792912,0.062213954,-0.15229584,0.18478118,-0.04287999,0.008839358,0.119938195,0.05563386,0.04801996,0.021997452,-0.00975894,0.4285465,0.058850653,0.19819854,-0.03573426,0.0231165,0.16615936,0.39756978,0.180813,0.2641353,-0.3032462,0.14317714,0.6398427
cylinder_bottle_s500,0.29957372,0.35133994,0.33785015,0.46400183,-0.16278578,0.25401434,0.289579,-0.14818795,-0.1181258,0.17526034,0.39540374,0.061772816,0.14910898,0.46448678,0.30790508,-0.044504993,0.21250881,-0.11796749,0.53699106,0.2241202,0.23819336,-0.15988399,-0.1315723,0.5851837,0.36484936,-0.006725125,0.5113954,0.5667883,-0.16071035,0.799493,0.6424949,0.5936504,0.27269968,0.3841082,-0.03300614,0.67511845,0.31669268,0.05819097,0.7659685,0.82117456,0.2564965,-0.2079855,0.10108754,0.31427133,-0.025956023,0.09823399,0.15751773,-0.29563683,-0.20048156,0.23964055,0.50117236,0.2109156,0.20182155,0.4810341,0.26391065,0.36233598,-0.011811461,0.26129544,0.24809362,0.15536836,-0.09619795,0.23029855,0.4214873,0.22610594,0.2049393,0.72761035,0.56294215,0.74026805,-0.20333786,0.5722631,-0.03154143,0.27233294,0.13763449,0.057654567,0.12657379,0.3695931,0.41005898,0.004472416,0.055254832,0.452197,0.61263144,0.21125327,0.79819167,0.27192485,0.1919887,0.23722428,0.48836207,-0.206314,0.41334465,0.028043855,0.69495445,0.2610231,0.065327376,0.1866217,0.71916115,-0.12853917,0.48322204,-0.22007033,-0.24917133,-0.020874344,-0.08811642,0.3399918,0.20764214,0.45600814,0.3475307,0.22444949,0.1172699,-0.040489398,0.05772978,0.15523192,0.0028345808,0.3580595,-0.049463354,0.5676175,0.29390642,0.52333605,0.16875044,0.006854778,0.12905397,-0.009974416,0.357629,0.0070941746,0.7249065,0.04252405,0.10379113,0.55100197,0.9146105,0.67354035
cylinder_bottle_s501,-0.11671384,0.28928348,0.58358884,0.69373953,0.0183149,0.48346487,-0.026166625,0.22217174,0.3470056,0.09173471,0.33142543,0.13950591,-0.076006144,0.37265804,-0.23071523,0.25923505,0.1323023,0.22660705,0.19655699,-0.08271535,0.4500588,0.32134467,-0.20945501,0.5109616,0.2728181,-0.099236876,0.081177056,0.22065009,0.17153664,0.47656927,0.09231621,0.59111995,0.21798582,0.17228799,0.12318651,0.38260448,-0.373889,0.019121112,0.35598722,0.40101555,-0.015064927,-0.009590169,0.5721988,-0.10782756,0.5448623,0.28421876,0.5198403,0.069526374,0.25198415,-0.18717767,0.124703385,0.086908296,0.18694192,0.16597103,0.23301646,0.2743581,0.23358828,0.66417456,-0.21094085,0.110742666,0.9960792,0.1483819,0.44944346,0.18597227,0.2212187,0.49208516,0.047433324,0.840339,0.1503801,0.25847727,0.10515089,0.27691898,0.20509212,0.41167143,0.28510407,0.21001115,0.27363282,-0.23426712,0.29583284,0.30591252,0.5574933,0.20281996,0.28485823,0.07891007,-0.026179736,0.059026554,0.21472423,-0.07742939,0.5555144,0.47736758,0.13359071,0.3571194,0.21070057,0.18546271,0.47062165,-0.12317843,0.071105,-0.17524694,0.293189,0.18402836,0.29178515,0.452704,0.1772778,0.40768927,0.15492044,-0.050986074,0.07135737,0.10748376,-0.026741,0.64429325,0.195415,-0.09727693,0.098361775,0.43343997,0.5507693,-0.061356574,0.19297633,0.53885674,0.029858666,0.121725105,0.1380391,0.52451175,0.21020535,0.21584217,-0.13228658,0.02334892,0.0762304,-0.053191643
cylinder_bottle_s502,0.31454566,0.21962312,0.37573734,0.09955259,-0.089251705,0.10094751,0.43611243,-0.27699283,-0.15951169,0.60547215,0.4141497,0.41711682,0.007759488,0.49078095,0.30535525,0.015057579,0.03388618,0.09660104,0.33285317,0.39010715,0.44785818,-0.21509483,0.49724728,0.37579352,-0.0848442,-0.12594618,0.09952372,0.7131505,-0.1814822,0.73862976,0.72473514,0.4603117,0.1502891,0.31490558,-0.09914848,0.22991157,0.19839875,0.09006308,0.6902361,0.4259144,0.15011844,0.28499806,0.10372552,0.5043803,0.24165046,-0.00877627,0.14245445,0.0319151,-0.025019854,0.4460532,0.57807297,0.4746706,0.19207181,0.28716135,0.19120885,0.017778002,0.14363435,0.31700772,0.4677573,-0.07704554,-0.16235618,0.10373548,0.39094254,0.19964556,0.08617798,0.36042112,0.7004326,0.24304116,-0.07212426,0.58798397,0.10634212,0.08443905,0.3707871,0.16016878,0.679629,0.36171198,0.34087932,0.16392721,0.02515608,0.1807156,0.24119006,0.3770901,0.7948203,0.16916268,0.3941667,-0.062858805,0.30991912,0.18975365,0.45429242,0.1731614,0.30091497,0.09578449,-0.16435474,0.16933715,0.49857548,-0.08664801,0.38404766,0.28778982,0.0024634972,-0.030357243,0.64170796,0.51652795,0.2299382,0.30372098,0.19720012,0.5828106,0.0019355082,0.0578897,-0.061681747,0.14556772,-0.12662618,0.52707565,0.428687,0.2944535,0.45914984,0.2972485,0.16955513,-0.06283413,-0.0018394403,0.15073499,0.26921982,-0.07323366,0.7866131,0.10248919,0.17311059,0.50672954,0.65328133,0.621387
cylinder_bottle_s503,0.15836242,0.084138274,0.34712592,0.22847673,-0.2977874,-0.0740434,-0.019235454,0.31186438,0.18880163,0.5268543,0.47056425,0.42886296,0.13333249,0.3333749,0.088328496,0.11958328,-0.19780146,0.028768264,0.40161458,0.18800217,0.026164185,0.07611192,0.2124348,0.6830508,0.6617895,0.056415316,0.60825765,0.4371745,0.15988337,0.69300854,0.52084863,0.38846207,-0.3549543,0.90582174,0.15450871,-0.106666155,0.092475444,0.06161232,0.57400846,0.52455354,-0.28665447,0.1243725,0.0881449,0.4849081,0.46619594,-0.257262,0.54700184,-0.037217613,0.34052023,0.23778301,0.60470456,0.66849,0.40501416,-0.00029475987,0.18291825,0.09656959,-0.019602377,0.2633955,-0.070717126,0.17436528,0.69459367,0.21750288,0.3076494,0.43872496,0.12318353,0.7725367,0.7947932,0.74776536,-0.11222391,0.82559717,0.24992248,0.11890536,0.34435058,0.5077115,0.06243854,0.7055433,0.05554486,0.13986915,0.06807833,0.024270412,-0.009620171,0.26688072,0.43800274,0.06319152,0.6427283,0.31401715,-0.571366,0.16329804,0.4565292,0.08486275,0.62020737,0.65984386,0.22836952,0.11342076,0.12168488,0.15367511,0.25595424,0.15518478,0.60496867,-0.06724859,0.25091952,-0.22155185,0.43269634,0.23622565,0.4766705,0.016515583,0.03223169,-0.04697239,0.34833845,0.13471442,0.41149342,0.07378824,-0.08414772,0.1751925,0.06026061,-0.06506263,0.47896358,-0.01271202,0.18634483,-0.08511416,0.05845974,0.5178521,0.53723645,0.25409424,0.5489651,-0.26195174,0.17580889,0.68297416
cylinder_bottle_s504,0.23640235,0.3396919,0.77129227,-0.025690187,0.14248267,0.12440377,0.30362633,-0.22553724,0.048765846,0.31323195,0.07255231,0.6963564,-0.018505674,0.27439457,-0.12584332,0.35756806,0.141849,0.42194554,0.32423884,0.21555108,0.17012553,0.15974423,0.35118008,0.3874067,0.10763411,0.043345302,0.4169069,0.17132357,0.15183486,0.24061131,0.46021202,0.6346177,0.042306975,-0.08219878,-0.06738782,0.39021325,0.15661477,0.1814169,0.21332055,0.29435977,0.12526847,0.16343148,0.4709312,0.04428215,0.18337364,0.37387,0.070084125,-0.032980315,0.10816142,0.2987416,0.2206122,0.030340297,0.2728078,-0.07195522,0.11700855,0.2849168,0.43783557,0.5603614,0.29516295,-0.08269181,0.3849208,0.19222815,0.039132215,0.027805887,0.25926563,-0.058119036,0.54072934,0.24285743,0.2875094,0.08332728,0.19348721,0.0554286,0.45729762,0.279817,0.8001154,0.09209545,0.30748746,0.19691637,0.24701576,0.0757288,0.14251828,0.23811868,0.18072443,0.44113016,0.2959669,-0.009368487,0.15753077,0.31631184,0.38904253,0.5343655,0.4185465,0.3605654,-0.07020764,0.50874865,-0.05543441,-0.019304514,0.2062465,0.1866399,-0.018711943,0.09696653,0.4212788,0.40610838,0.013721887,0.46553382,0.41636342,0.40744877,0.20412698,0.21857269,-0.12089283,0.07305874,0.2397171,0.3567206,0.4189672,0.4969675,0.68048114,0.2906291,0.3355366,0.082536355,-0.12064311,0.27239883,0.35414928,0.4745404,0.034441583,0.27355593,0.016570315,0.4575944,0.41245252,0.769609
cylinder_bottle_s506,0.060163625,0.13220464,0.45467243,0.08444116,-0.18294579,0.19730802,0.022079669,-0.27007484,0.21356738,0.5279292,0.12238185,0.37492135,0.004263685,0.19766632,0.27745146,0.3804748,0.075179,0.0563004,0.22073886,0.12706424,0.06585149,-0.0012343007,0.23926291,0.2536084,0.4104325,0.077953994,0.357776,0.17559332,0.35871977,0.35783806,0.52332467,0.4115189,-0.045057442,0.08296093,0.1378532,0.50572336,0.067423925,0.1010361,0.5512686,0.35967845,0.21042876,0.06268728,-0.058111593,0.1461996,-0.04654415,0.051052973,0.09221883,-0.19092077,-0.09357955,0.25331628,0.2042104,0.05001779,0.17441604,0.3476786,0.16980685,0.25221938,-0.065041244,0.19198608,-0.026065756,0.12552671,-0.03465191,0.16336422,0.034892343,0.206709,0.11797355,0.21652536,0.28869644,0.24069569,0.2576843,0.30251795,0.12887196,0.21729183,0.33796114,0.2350866,0.4867828,0.2863143,0.20159388,-0.04387523,0.28613794,0.255625,0.20606583,0.69413805,0.40076226,0.39609188,0.24153185,0.28497472,0.021193244,0.17748702,0.22475897,0.51754254,0.27101466,0.23069352,-0.27367252,0.29056188,0.21559402,0.12087646,0.30720955,0.200203,0.16836026,0.32480898,0.39542788,0.2567382,0.10393687,0.32554764,0.48502386,0.1866765,0.18929352,0.22506066,0.05145459,0.1561405,0.17597824,0.15509695,0.18014666,0.55597657,0.6899137,0.07944912,0.32300213,-0.088589,0.2369272,0.4474148,0.17533143,0.06873496,0.029111395,-0.17728566,0.1198209,0.5816909,0.37089878,0.3410884
cylinder_bottle_s507,0.17969766,0.22790495,0.2616668,0.09424515,-0.085208185,-0.006241415,0.3524249,-0.21412072,0.2764695,1.0422168,-0.06173466,0.56033343,0.039715186,0.22998878,0.19558486,0.19871014,0.0071084686,-0.041931,0.11654527,0.2606626,0.086748645,-0.010751488,0.33297434,0.25674188,0.16800362,0.11901537,0.22163467,0.41444093,0.22099599,0.32238767,0.5570412,0.40910488,0.06756472,0.120084465,0.27842385,-0.049904224,-0.17881972,0.11389814,0.4143458,0.21821848,-0.25247812,0.3248624,0.31102625,0.41756648,0.39340085,0.3501191,0.18452227,0.0831464,0.022337621,0.24550693,0.42953756,0.3342726,-0.06757185,0.20649877,0.022163685,0.18156451,0.20122279,0.32508093,0.24897966,0.18129557,-0.09693618,0.18651901,0.24106042,0.05123062,-0.0002810061,0.21491735,-0.022158273,0.12925255,0.47991377,0.17427394,0.40403086,0.121235006,0.3974159,0.30461988,0.73073524,0.50756127,0.2690914,0.20231275,0.37682128,0.09961969,0.17009717,0.538019,0.39810997,0.31980902,0.19077688,-0.07272846,0.114375755,0.31782135,0.42925188,0.66594094,0.10964664,0.35337332,0.01850225,0.3716274,0.0570566,0.35111886,0.06198824,0.35930648,0.41234088,0.22193143,0.7062789,0.13146839,0.15860707,0.24968256,0.17641701,0.16432661,0.11943407,0.39011186,0.18626583,0.03498902,0.03024486,0.19501567,0.27924085,0.6254549,0.65381604,0.31337035,0.45620516,-0.091599956,-0.043044146,0.31392074,0.22733751,0.15491548,0.38696894,-0.10197683,0.2002987,0.68612754,0.02206546,0.32395598
cylinder_bottle_s508,0.45249254,0.15831468,0.501961,0.062488347,-0.14272967,0.12470653,0.4587609,-0.2174777,0.21294531,0.57667047,0.1958696,0.3739981,-0.14065045,0.28424093,0.4537034,0.24318603,0.34589463,0.059161514,0.15015644,0.33046907,0.15277375,-0.32879442,0.43251982,0.359525,0.42386046,0.048401892,0.30023283,0.21592496,0.3673579,0.42545655,0.54377663,0.33220977,0.04503871,0.090448305,0.13623604,0.57441425,0.1929179,0.11016716,0.74996287,0.30851552,0.12708162,0.080943555,-0.0827993,0.40916145,0.14751416,0.06180963,0.02592934,-0.14669609,-0.23383841,0.4327271,0.052203357,-0.06893927,0.18230341,0.1841151,0.04716797,0.21150926,0.1410789,0.25086826,0.16142006,0.025135322,-0.07789326,0.4467027,0.1921816,0.047286205,0.05460733,0.23451544,0.33767548,0.3256389,0.13053209,0.29117146,0.09382968,0.20725843,0.31670377,0.24100293,0.3439399,0.4335433,0.32278308,0.0062316954,0.48982027,0.24194242,0.14515586,0.5830136,0.39427274,0.4166845,0.24638203,0.22576249,0.15122211,0.24715209,0.011595165,0.45026198,0.2816862,0.17780706,-0.2131278,0.20201516,0.29162407,0.31442714,0.3020449,0.21914905,0.13949949,0.6000964,0.42867032,0.22699872,-0.011999294,0.52224624,0.82785743,0.5600486,0.22272193,0.37355673,0.07227748,0.07300344,0.025575772,0.30091444,0.29006436,0.40822005,0.56632406,0.36727026,0.42076594,-0.058112722,0.14511883,0.3531574,0.112754405,0.15431508,0.093358904,-0.17214267,0.098233,0.43938154,0.5265002,0.5943033
cylinder_bottle_s510,0.39207622,0.35758555,0.19784814,0.5142212,-0.18283224,0.06786761,0.13612871,0.6950533,-0.1298896,0.5097011,0.72605735,0.18213123,0.005215342,0.24182972,0.22518872,0.19013539,0.018271204,0.14520843,0.4297617,-0.13678914,0.3698952,0.19006477,0.21079344,0.41009432,0.9003654,0.06228819,0.44551787,0.45260906,0.28282627,0.6549177,0.48928177,0.34714893,0.03985235,0.42580885,-0.06063304,0.048673585,0.040569365,0.25230423,0.09082763,0.50558937,-0.28839305,0.17102893,0.26132002,0.5114572,0.845176,0.3793483,0.2009418,0.25212976,0.50727993,0.1275931,0.66358757,0.66787845,0.32789555,-0.16551423,-0.010755407,0.122480445,0.03381439,0.07386861,0.088622615,0.28111136,0.6880439,0.1545662,0.41684744,-0.06039537,0.17163971,0.53302497,0.46035683,0.7492783,0.1916769,0.4028904,0.4367136,-0.051057752,0.4193585,0.3748826,-0.37093005,0.49054667,0.1782037,0.07728015,0.11089651,0.08707583,0.062347136,0.16962618,0.69375664,-0.13006781,0.43679717,-0.07624881,-0.4393584,0.05166615,0.786346,-0.18881245,0.42504555,0.66630405,0.1845525,0.4210622,-0.10882365,0.015246373,0.0019547492,0.109683655,0.84242916,-0.14910626,-0.030238772,0.21288453,0.5179607,0.18619381,0.062136777,-0.23999289,0.18145625,0.32185575,0.07776022,0.03749616,0.4027808,0.005075841,0.17941703,-0.16701487,0.00022552535,0.089390524,0.3514613,0.19466364,0.38741624,0.06709468,0.29096144,0.7068678,0.80298144,0.33885938,0.16139446,-0.46241218,-0.191225,0.63510215
cylinder_bottle_s512,-0.08350708,0.2343302,0.28719315,0.2794974,-0.0365047,0.2619982,0.020255089,0.10662641,0.35691935,0.34047756,-0.06535539,0.58094764,-0.09443568,0.18777955,0.41742033,0.10463751,0.24955268,0.20204966,0.020851452,-0.044723406,-0.048813824,0.19038498,-0.2025857,0.45140225,0.15531595,0.10071535,0.25630057,0.37120187,0.27640435,0.043193188,0.3955073,0.39239073,0.098722085,0.3335955,0.23912087,0.356951,0.13446683,0.08875352,0.6647503,0.37443414,-0.02246778,0.4971818,0.062170845,0.47026765,-0.2512622,0.03967969,0.04854697,-0.095424585,-0.2539821,0.15570995,0.13651252,0.12517726,0.19468893,0.25227243,0.0954947,0.18115905,0.26406756,0.50550926,-0.109536536,0.3209607,0.010115996,0.3324087,0.14988294,0.10129297,0.03179696,0.46970403,0.20685996,-0.094044514,0.39960518,0.34826407,0.3928847,0.09647132,0.21816176,0.4532808,0.5113744,0.19787091,0.21347085,0.37922624,0.26423275,0.12675923,0.4783809,0.35582787,0.18404096,0.2645939,0.031709306,-0.0020387024,-0.18962201,0.20509082,-0.0045846496,0.3701232,-0.21336174,0.41836053,-0.13432077,0.17415336,0.33081236,-0.087658815,0.26319072,0.36628178,0.14868551,0.37823996,0.12831335,-0.07315773,0.053253055,0.2742665,0.47317764,0.43878612,-0.11203933,0.8082078,0.2894644,0.24477579,0.527071,0.12654048,-0.04393581,0.43262362,0.678246,-0.0011958629,0.059053052,-0.07191971,0.17180428,0.5346153,0.22927716,0.2138452,0.25429553,-0.12943876,0.12786047,0.70224607,0.28659,0.008738048
cylinder_bottle_s513,-0.10844943,0.42614335,0.371267,0.43253228,0.0013676444,0.18934208,0.76027024,0.36213252,0.2803846,0.49311316,0.96051,0.031699482,-0.09003567,0.5690285,0.1652456,-0.25664705,0.13538322,-0.25726783,0.3139969,0.20694256,0.007903654,-0.27955154,-0.023875616,0.7648411,0.51488435,0.09350997,0.19331886,0.7605607,-0.12610714,0.48966706,0.63336176,0.6903803,0.32545018,0.8760397,0.14103812,0.420374,0.09780449,0.3517705,0.671931,0.8440454,-0.2951867,0.24681798,0.3667597,1.0698748,0.49210334,0.15887433,0.3550999,-0.04563815,0.2865342,0.17039707,0.9160413,0.73491174,-0.17815624,0.13482611,0.5457878,0.31819814,0.42666587,0.6145242,0.0922651,0.49058345,0.3662692,-0.13114175,0.64495575,-0.42131028,-0.16730529,1.0575231,0.5924358,0.55856967,-0.035783343,0.64031625,0.6083093,-0.103398584,0.4749121,0.2319641,0.16050696,0.38682246,0.022811612,0.76024085,0.41749442,0.10750379,0.46158627,0.28560284,0.6652633,-0.061727144,0.20000833,-0.2860107,0.10849245,0.04497581,0.52364767,0.19603027,0.78705716,0.49109662,0.4585114,-0.037154317,0.67346066,-0.109520055,-0.07640408,-0.0017120615,0.5148917,0.33307362,-0.04970505,0.27111927,0.44386458,0.43408,0.39793986,0.3917138,-0.32875314,0.41187033,0.3720204,0.19848603,0.038886614,0.2426107,0.093616724,0.16565475,0.0693298,0.4995601,0.25749344,-0.0063913725,0.15323122,-0.09775422,0.5254132,0.26754427,1.2751338,0.08713281,0.1382701,0.45607883,0.6596941,0.5522026
cylinder_bottle_s515,0.10382712,0.13293488,0.18712805,0.4500664,-0.31488073,0.07902843,0.048127353,0.5603344,-0.018852344,0.5007651,0.59903085,-0.046857767,-0.31728336,0.42816648,0.10070668,-0.09181101,0.3014205,0.06338471,0.35165626,-0.20620719,0.1966108,0.39810282,0.18682036,0.22144036,0.4225578,0.015910067,0.21971647,0.3096323,0.25412208,0.4369948,0.45986757,0.53571993,-0.14183669,0.64298767,-0.16203082,0.078106984,-0.1551591,0.17847557,0.13369994,0.41941607,-0.013234779,-0.01586032,0.32425594,0.644633,0.45620692,0.42809054,0.15776515,0.048341747,0.3923421,0.21086262,0.541109,0.5111549,0.48230127,-0.1886136,-0.08917188,0.46286452,0.30888078,0.11992591,0.071532235,0.2733203,0.6671083,-0.0344493,0.21682711,0.10541128,0.030063305,0.34831488,0.340985,0.51463664,0.19610618,0.51320696,0.29933208,0.009143405,0.73195225,0.3059369,0.039681464,0.55984753,0.039490934,0.16423413,-0.06368785,0.025759317,0.314835,0.022882732,0.41113067,-0.14081384,0.35103363,-0.108787976,-0.34212744,-0.029461628,0.7489573,-0.13623585,0.25978777,0.460253,0.2711376,0.25595725,0.13507932,0.11362882,0.0684783,0.11204415,0.8719067,-0.42480806,0.08079639,0.02606184,0.77046376,0.105389245,0.13058658,0.13681924,0.10200472,0.17964803,-0.04295872,0.3494094,0.16990092,0.09869418,0.17450108,-0.033957142,-0.06352629,-0.14060143,0.30243912,0.07118504,0.06938919,0.3380089,0.20224793,0.4749629,0.48886955,0.083395556,0.36143026,-0.3158217,0.0150664225,0.37721968
cylinder_bottle_s516,0.1733975,-0.17655891,0.2309029,0.4575897,-0.29571244,0.30183968,0.4219752,-0.04685439,0.50424296,0.6695395,0.79235053,0.04576338,0.80878586,0.32118958,0.30758172,0.36744198,0.26580557,0.11584969,0.35567233,0.7044654,0.36240456,0.0870922,0.06387037,0.7021754,0.5177045,0.275871,0.04388422,0.40844727,-0.0017127544,1.278773,0.1455181,0.42472744,0.30297935,0.53094935,0.4278995,0.055710718,-0.25020868,-0.16002755,0.6387639,0.47585076,-0.39247197,0.24395564,0.11928311,0.12526411,0.30139476,0.1717551,0.4203188,0.37204042,0.38226083,-0.2375328,1.206298,0.6797373,-0.010522089,0.41749597,0.81997335,0.38264102,0.25823405,0.31572166,0.11866705,0.25131288,0.34053797,0.008677179,0.5510039,0.34645477,0.34124026,0.90555966,-0.016483296,0.8122544,0.1246146,0.75698406,0.1463589,0.1394512,0.31179008,0.20360234,0.13182737,0.6494247,0.25415215,0.36686975,0.26050767,0.13532569,0.29821762,0.54687077,1.0354834,-0.11362511,0.25863475,0.12754998,-0.216286,-0.05064318,0.23240164,0.45730057,0.18499759,0.05882153,0.57264894,0.14886752,0.17632009,0.2873881,0.34941772,0.19507727,0.28366894,-0.04524351,-0.016772175,0.42660272,0.305344,-0.020354109,0.27917364,0.036938395,0.43987507,-0.07486438,0.41589352,0.013317868,0.025904525,-0.008512843,0.4040859,0.84651107,0.122827485,0.19537121,0.49495602,-0.095930025,0.3018414,-0.18657681,0.3327257,0.26180592,0.71365273,0.1062641,0.51172143,0.37570253,-0.117808044,0.44448018
cylinder_bottle_s517,0.15512238,0.044688415,0.5456945,0.112911,-0.20949769,0.090153955,0.2645344,0.014024816,-0.21385881,0.9138842,0.5017121,0.25601834,0.16162972,0.25677836,-0.006869752,0.21292841,-0.20256507,0.29593164,0.31057534,0.06799542,0.03238316,0.22156455,0.24373627,0.798294,1.1964993,0.35973686,1.1444373,0.5447945,-0.15976314,0.8586183,0.8393924,0.46565783,-0.091169916,0.6645462,0.054189637,0.1985456,-0.07000244,0.089435205,0.6960967,0.6609188,-0.049610842,0.060430158,-0.22003505,0.9749636,0.4782657,-0.2589085,0.49587205,0.32106394,0.81671566,0.109184265,0.75418353,0.6395917,0.18196097,-0.03923635,0.14850993,0.340093,-0.1559162,-0.3658867,0.31609312,-0.10371881,0.5937494,-0.20505206,0.2653597,0.32955256,0.24315602,0.3774503,0.57238746,0.5940882,0.052899778,1.3186829,0.4468096,0.42492452,0.4760566,-0.10091508,0.11075337,0.9474541,0.048968285,-0.17598279,0.13636978,-0.1948232,-0.28472477,0.55863315,0.3167493,0.249748,0.79703933,0.3352384,-0.76326096,0.25788015,-0.025998442,0.06092211,0.77459437,0.47162157,0.28725135,0.059657343,-0.07251788,-0.2526438,0.37812155,-0.30790693,0.62185246,0.08724188,0.3293414,-0.24342494,0.3390306,0.36928096,0.5377563,0.44073042,0.28440985,-0.084765,0.3832634,0.031938605,0.43116882,0.012582943,0.11745323,0.5715295,-0.077205405,0.09024552,0.81438994,0.11243878,0.092855394,-0.15929079,0.26223117,0.42501608,0.6414595,0.1979422,0.5908467,-0.32409465,-0.06606899,1.1108626
cylinder_bottle_s518,0.09285694,0.0838654,0.51460683,-0.117800444,0.03164006,0.45823202,-0.13053435,-0.075306,0.11088388,0.12274539,0.19596872,0.7130111,0.20471296,0.19727153,-0.11538515,0.10744169,0.048440807,0.58849454,0.4192573,0.17999709,0.10825187,0.2540804,0.15932186,0.31504068,-0.030862752,0.021479994,0.79130214,0.36108246,0.065587685,0.24040723,0.46569994,0.59055334,-0.017225064,0.2299318,0.2125926,0.40360084,0.20972782,0.11155857,0.11261538,0.32015625,0.12280929,0.35781842,0.37672007,0.09466927,-0.37808385,0.2532365,0.23513722,0.12209174,0.36953136,0.037236795,0.35885578,0.079068996,0.4120581,0.13658793,0.1611418,0.2801174,0.46221438,0.30810902,0.31169993,0.047084548,0.40423995,0.10345453,0.02805696,0.28827608,0.37116393,0.2314959,0.39402887,0.12284947,0.19078451,0.39607704,0.14680053,0.05461607,0.6529873,-0.025381546,0.84158075,0.12542245,0.3131546,0.10238388,0.013306894,0.14331983,0.09866685,0.21193206,0.16584909,0.47555614,0.34254023,0.16297275,0.17988141,0.29617104,0.3678991,0.44490695,0.30001718,0.39964077,0.06518957,1.024316,0.037118703,0.052004397,0.4109427,0.25670648,-0.0080130175,-0.0021504194,0.28586972,0.70099336,0.18522713,0.15463594,0.06225366,0.14743549,0.14348704,0.17920236,0.30838543,0.37824368,0.20060556,0.53239226,0.09905349,0.57831067,0.6420104,-0.12535462,0.17492422,-0.08648878,0.1717944,0.14322518,0.0061448887,0.35304818,-0.021271463,0.32203287,0.26614827,0.5401417,0.26799172,0.4566033
